"Other_symbol"	"Type_of_symbol"	"Approved.symbol"	"NCBI.Gene.ID"	"Ensembl.gene.ID"
"ETF"	"Alias_symbol"	"TEAD2"	"     8463"	"ENSG00000074219"
"TEF4"	"Alias_symbol"	"TEAD2"	"     8463"	"ENSG00000074219"
"TEF-5"	"Alias_symbol"	"TEAD3"	"     7005"	"ENSG00000007866"
"ETFR-1"	"Alias_symbol"	"TEAD3"	"     7005"	"ENSG00000007866"
"TEF-3"	"Alias_symbol"	"TEAD4"	"     7004"	"ENSG00000197905"
"TEFR-1"	"Alias_symbol"	"TEAD4"	"     7004"	"ENSG00000197905"
"EFTR-2"	"Alias_symbol"	"TEAD4"	"     7004"	"ENSG00000197905"
"RTEF-1"	"Alias_symbol"	"TEAD4"	"     7004"	"ENSG00000197905"
"PSCTK4"	"Alias_symbol"	"TEC"	"     7006"	"ENSG00000135605"
"DKFZP434B0335"	"Alias_symbol"	"TECPR1"	"    25851"	"ENSG00000205356"
"FLJ23419"	"Alias_symbol"	"TECPR1"	"    25851"	"ENSG00000205356"
"FLJ90593"	"Alias_symbol"	"TECPR1"	"    25851"	"ENSG00000205356"
"KIAA1358"	"Alias_symbol"	"TECPR1"	"    25851"	"ENSG00000205356"
"TER"	"Alias_symbol"	"TECR"	"     9524"	"ENSG00000099797"
"MRT14"	"Alias_symbol"	"TECR"	"     9524"	"ENSG00000099797"
"GPSN2L"	"Alias_symbol"	"TECRL"	"   253017"	"ENSG00000205678"
"SRD5A2L2"	"Alias_symbol"	"TECRL"	"   253017"	"ENSG00000205678"
"DKFZp313D0829"	"Alias_symbol"	"TECRL"	"   253017"	"ENSG00000205678"
"DKFZp313B2333"	"Alias_symbol"	"TECRL"	"   253017"	"ENSG00000205678"
"TERL"	"Alias_symbol"	"TECRL"	"   253017"	"ENSG00000205678"
"FLJ13909"	"Alias_symbol"	"TEDC2"	"    80178"	"ENSG00000162062"
"HE9"	"Alias_symbol"	"TEDDM1"	"   127670"	"ENSG00000203730"
"Epdd1"	"Alias_symbol"	"TEDDM1"	"   127670"	"ENSG00000203730"
"TMEM45C"	"Alias_symbol"	"TEDDM1"	"   127670"	"ENSG00000203730"
"EDDM9"	"Alias_symbol"	"TEDDM1"	"   127670"	"ENSG00000203730"
"KIAA1655"	"Alias_symbol"	"TEF"	"     7008"	"ENSG00000167074"
"FLJ22729"	"Alias_symbol"	"TEFM"	"    79736"	"ENSG00000172171"
"TIE2"	"Alias_symbol"	"TEK"	"     7010"	"ENSG00000120156"
"TIE-2"	"Alias_symbol"	"TEK"	"     7010"	"ENSG00000120156"
"VMCM1"	"Alias_symbol"	"TEK"	"     7010"	"ENSG00000120156"
"CD202b"	"Alias_symbol"	"TEK"	"     7010"	"ENSG00000120156"
"TEKTB1"	"Alias_symbol"	"TEKT2"	"    27285"	"ENSG00000092850"
"FLJ32828"	"Alias_symbol"	"TEKT3"	"    64518"	"ENSG00000125409"
"MGC27019"	"Alias_symbol"	"TEKT4"	"   150483"	"ENSG00000163060"
"FLJ32871"	"Alias_symbol"	"TEKT5"	"   146279"	"ENSG00000153060"
"CT149"	"Alias_symbol"	"TEKT5"	"   146279"	"ENSG00000153060"
"KIAA0683"	"Alias_symbol"	"TELO2"	"     9894"	"ENSG00000100726"
"hCLK2"	"Alias_symbol"	"TELO2"	"     9894"	"ENSG00000100726"
"TEL2"	"Alias_symbol"	"TELO2"	"     9894"	"ENSG00000100726"
"FLJ39785"	"Alias_symbol"	"TEN1"	"100134934"	"ENSG00000257949"
"TEN-M1"	"Alias_symbol"	"TENM1"	"    10178"	"ENSG00000009694"
"TEN1"	"Alias_symbol"	"TENM1"	"    10178"	"ENSG00000009694"
"KIAA1127"	"Alias_symbol"	"TENM2"	"    57451"	"ENSG00000145934"
"Ten-M2"	"Alias_symbol"	"TENM2"	"    57451"	"ENSG00000145934"
"TEN2"	"Alias_symbol"	"TENM2"	"    57451"	"ENSG00000145934"
"Ten-M3"	"Alias_symbol"	"TENM3"	"    55714"	"ENSG00000218336"
"KIAA1455"	"Alias_symbol"	"TENM3"	"    55714"	"ENSG00000218336"
"TEN3"	"Alias_symbol"	"TENM3"	"    55714"	"ENSG00000218336"
"KIAA1302"	"Alias_symbol"	"TENM4"	"    26011"	"ENSG00000149256"
"Ten-M4"	"Alias_symbol"	"TENM4"	"    26011"	"ENSG00000149256"
"TEN4"	"Alias_symbol"	"TENM4"	"    26011"	"ENSG00000149256"
"FLJ38499"	"Alias_symbol"	"TENT2"	"   167153"	"ENSG00000164329"
"GLD2"	"Alias_symbol"	"TENT2"	"   167153"	"ENSG00000164329"
"TUT2"	"Alias_symbol"	"TENT2"	"   167153"	"ENSG00000164329"
"POLK"	"Alias_symbol"	"TENT4A"	"    11044"	"ENSG00000112941"
"TRF4"	"Alias_symbol"	"TENT4A"	"    11044"	"ENSG00000112941"
"LAK-1"	"Alias_symbol"	"TENT4A"	"    11044"	"ENSG00000112941"
"TRF4-1"	"Alias_symbol"	"TENT4A"	"    11044"	"ENSG00000112941"
"TRF4-2"	"Alias_symbol"	"TENT4B"	"    64282"	"ENSG00000121274"
"TUT3"	"Alias_symbol"	"TENT4B"	"    64282"	"ENSG00000121274"
"FLJ20037"	"Alias_symbol"	"TENT5A"	"    55603"	"ENSG00000112773"
"MGC16491"	"Alias_symbol"	"TENT5B"	"   115572"	"ENSG00000158246"
"FLJ20202"	"Alias_symbol"	"TENT5C"	"    54855"	"ENSG00000183508"
"MGC26999"	"Alias_symbol"	"TENT5D"	"   169966"	"ENSG00000174016"
"CT1.26"	"Alias_symbol"	"TENT5D"	"   169966"	"ENSG00000174016"
"CT112"	"Alias_symbol"	"TENT5D"	"   169966"	"ENSG00000174016"
"TP1"	"Alias_symbol"	"TEP1"	"     7011"	"ENSG00000129566"
"TLP1"	"Alias_symbol"	"TEP1"	"     7011"	"ENSG00000129566"
"VAULT2"	"Alias_symbol"	"TEP1"	"     7011"	"ENSG00000129566"
"p240"	"Alias_symbol"	"TEP1"	"     7011"	"ENSG00000129566"
"TROVE1"	"Alias_symbol"	"TEP1"	"     7011"	"ENSG00000129566"
"FLJ31528"	"Alias_symbol"	"TEPSIN"	"   146705"	"ENSG00000167302"
"FLJ35894"	"Alias_symbol"	"TERB1"	"   283847"	"ENSG00000249961"
"MGC33951"	"Alias_symbol"	"TERB2"	"   145645"	"ENSG00000167014"
"TR"	"Alias_symbol"	"TERC"	"     7012"	"ENSG00000270141"
"hTR"	"Alias_symbol"	"TERC"	"     7012"	"ENSG00000270141"
"TRC3"	"Alias_symbol"	"TERC"	"     7012"	"ENSG00000270141"
"SCARNA19"	"Alias_symbol"	"TERC"	"     7012"	"ENSG00000270141"
"PIN2"	"Alias_symbol"	"TERF1"	"     7013"	"ENSG00000147601"
"TRF1"	"Alias_symbol"	"TERF1"	"     7013"	"ENSG00000147601"
"TRF"	"Alias_symbol"	"TERF1"	"     7013"	"ENSG00000147601"
"TRF2"	"Alias_symbol"	"TERF2"	"     7014"	"ENSG00000132604"
"RAP1"	"Alias_symbol"	"TERF2IP"	"    54386"	"ENSG00000166848"
"TRT"	"Alias_symbol"	"TERT"	NA	"ENSG00000164362"
"TP2"	"Alias_symbol"	"TERT"	NA	"ENSG00000164362"
"TCS1"	"Alias_symbol"	"TERT"	NA	"ENSG00000164362"
"hEST2"	"Alias_symbol"	"TERT"	NA	"ENSG00000164362"
"EST2"	"Alias_symbol"	"TERT"	NA	"ENSG00000164362"
"DKFZP586B2022"	"Alias_symbol"	"TES"	"    26136"	"ENSG00000135269"
"TESS-2"	"Alias_symbol"	"TES"	"    26136"	"ENSG00000135269"
"TESTIN"	"Alias_symbol"	"TES"	"    26136"	"ENSG00000135269"
"TSC"	"Alias_symbol"	"TESC"	"    54997"	"ENSG00000088992"
"FLJ20607"	"Alias_symbol"	"TESC"	"    54997"	"ENSG00000088992"
"CHP3"	"Alias_symbol"	"TESC"	"    54997"	"ENSG00000088992"
"CXCDC2"	"Alias_symbol"	"TESMIN"	"     9633"	"ENSG00000132749"
"ITPRID3"	"Alias_symbol"	"TESPA1"	"     9840"	"ENSG00000135426"
"LCX"	"Alias_symbol"	"TET1"	"    80312"	"ENSG00000138336"
"KIAA1676"	"Alias_symbol"	"TET1"	"    80312"	"ENSG00000138336"
"bA119F7.1"	"Alias_symbol"	"TET1"	"    80312"	"ENSG00000138336"
"FLJ20032"	"Alias_symbol"	"TET2"	"    54790"	"ENSG00000168769"
"MGC22014"	"Alias_symbol"	"TET3"	"   200424"	"ENSG00000187605"
"hCG_40738"	"Alias_symbol"	"TET3"	"   200424"	"ENSG00000187605"
"HT008"	"Alias_symbol"	"TEX2"	"    55852"	"ENSG00000136478"
"TMEM96"	"Alias_symbol"	"TEX2"	"    55852"	"ENSG00000136478"
"KIAA1738"	"Alias_symbol"	"TEX2"	"    55852"	"ENSG00000136478"
"FLJ20287"	"Alias_symbol"	"TEX10"	"    54881"	"ENSG00000136891"
"bA208F1.2"	"Alias_symbol"	"TEX10"	"    54881"	"ENSG00000136891"
"Ipi1"	"Alias_symbol"	"TEX10"	"    54881"	"ENSG00000136891"
"TSGA3"	"Alias_symbol"	"TEX11"	NA	"ENSG00000120498"
"TGC1"	"Alias_symbol"	"TEX11"	NA	"ENSG00000120498"
"ZIP4"	"Alias_symbol"	"TEX11"	NA	"ENSG00000120498"
"MZIP4"	"Alias_symbol"	"TEX11"	NA	"ENSG00000120498"
"Spo22"	"Alias_symbol"	"TEX11"	NA	"ENSG00000120498"
"TSGA5"	"Alias_symbol"	"TEX13B"	"    56156"	"ENSG00000170925"
"TGC3B"	"Alias_symbol"	"TEX13B"	"    56156"	"ENSG00000170925"
"CT113"	"Alias_symbol"	"TEX14"	"    56155"	"ENSG00000121101"
"CT42"	"Alias_symbol"	"TEX15"	"    56154"	"ENSG00000133863"
"FLJ35767"	"Alias_symbol"	"TEX19"	"   400629"	"ENSG00000182459"
"MGC40178"	"Alias_symbol"	"TEX26"	"   122046"	"ENSG00000175664"
"fTEX"	"Alias_symbol"	"TEX28"	"     1527"	"ENSG00000278057"
"pTEX"	"Alias_symbol"	"TEX28P1"	"   728447"	"ENSG00000274962"
"pTEX"	"Alias_symbol"	"TEX28P2"	"   653363"	"ENSG00000277008"
"CXorf2B"	"Alias_symbol"	"TEX28P2"	"   653363"	"ENSG00000277008"
"bA474D23.1"	"Alias_symbol"	"TEX29"	"   121793"	"ENSG00000153495"
"MGC35169"	"Alias_symbol"	"TEX29"	"   121793"	"ENSG00000153495"
"MGC35206"	"Alias_symbol"	"TEX33"	"   339669"	"ENSG00000185264"
"EAN57"	"Alias_symbol"	"TEX33"	"   339669"	"ENSG00000185264"
"DKFZP564J047"	"Alias_symbol"	"TEX35"	"    84066"	"ENSG00000240021"
"TSC24"	"Alias_symbol"	"TEX35"	"    84066"	"ENSG00000240021"
"bA383C5.1"	"Alias_symbol"	"TEX36"	"   387718"	"ENSG00000175018"
"FLJ25369"	"Alias_symbol"	"TEX37"	"   200523"	"ENSG00000172073"
"TSC21"	"Alias_symbol"	"TEX37"	"   200523"	"ENSG00000172073"
"LOC374973"	"Alias_symbol"	"TEX38"	"   374973"	"ENSG00000186118"
"THEG4"	"Alias_symbol"	"TEX38"	"   374973"	"ENSG00000186118"
"DKFZp686O1327"	"Alias_symbol"	"TEX41"	"   401014"	"ENSG00000226674"
"LINC00953"	"Alias_symbol"	"TEX41"	"   401014"	"ENSG00000226674"
"MGC163367"	"Alias_symbol"	"TEX43"	"   389320"	"ENSG00000196900"
"MGC163369"	"Alias_symbol"	"TEX43"	"   389320"	"ENSG00000196900"
"FLJ27505"	"Alias_symbol"	"TEX43"	"   389320"	"ENSG00000196900"
"Tseg7"	"Alias_symbol"	"TEX43"	"   389320"	"ENSG00000196900"
"MGC35154"	"Alias_symbol"	"TEX44"	"   165100"	"ENSG00000177673"
"FLJ35784"	"Alias_symbol"	"TEX45"	"   374877"	"ENSG00000198723"
"MGC26647"	"Alias_symbol"	"TEX47"	"   219557"	"ENSG00000164645"
"FLJ32859"	"Alias_symbol"	"TEX55"	"   152405"	"ENSG00000163424"
"TSCPA"	"Alias_symbol"	"TEX55"	"   152405"	"ENSG00000163424"
"MGC4766"	"Alias_symbol"	"TEX101"	"    83639"	"ENSG00000131126"
"SGRG"	"Alias_symbol"	"TEX101"	"    83639"	"ENSG00000131126"
"CT131"	"Alias_symbol"	"TEX101"	"    83639"	"ENSG00000131126"
"SPATA44"	"Alias_symbol"	"TEX101"	"    83639"	"ENSG00000131126"
"TES101RP"	"Alias_symbol"	"TEX101"	"    83639"	"ENSG00000131126"
"MGC32043"	"Alias_symbol"	"TEX261"	"   113419"	"ENSG00000144043"
"TEG-261"	"Alias_symbol"	"TEX261"	"   113419"	"ENSG00000144043"
"ZSIG11"	"Alias_symbol"	"TEX264"	"    51368"	"ENSG00000164081"
"FLJ13935"	"Alias_symbol"	"TEX264"	"    51368"	"ENSG00000164081"
"PRO1557"	"Alias_symbol"	"TF"	"     7018"	"ENSG00000091513"
"PRO2086"	"Alias_symbol"	"TF"	"     7018"	"ENSG00000091513"
"MTTF1"	"Alias_symbol"	"TFAMP1"	"   260341"	"ENSG00000230444"
"MTTF1"	"Alias_symbol"	"TFAMP2"	"   260340"	"ENSG00000254798"
"AP-2"	"Alias_symbol"	"TFAP2A"	"     7020"	"ENSG00000137203"
"AP2-B"	"Alias_symbol"	"TFAP2B"	"     7021"	"ENSG00000008196"
"AP2-GAMMA"	"Alias_symbol"	"TFAP2C"	"     7022"	"ENSG00000087510"
"ERF1"	"Alias_symbol"	"TFAP2C"	"     7022"	"ENSG00000087510"
"TFAP2G"	"Alias_symbol"	"TFAP2C"	"     7022"	"ENSG00000087510"
"hAP-2g"	"Alias_symbol"	"TFAP2C"	"     7022"	"ENSG00000087510"
"AP2E"	"Alias_symbol"	"TFAP2E"	"   339488"	"ENSG00000116819"
"AP-4"	"Alias_symbol"	"TFAP4"	"     7023"	"ENSG00000090447"
"bHLHc41"	"Alias_symbol"	"TFAP4"	"     7023"	"ENSG00000090447"
"mtTFB"	"Alias_symbol"	"TFB1M"	"    51106"	"ENSG00000029639"
"CGI-75"	"Alias_symbol"	"TFB1M"	"    51106"	"ENSG00000029639"
"FLJ23182"	"Alias_symbol"	"TFB2M"	"    64216"	"ENSG00000162851"
"FLJ22661"	"Alias_symbol"	"TFB2M"	"    64216"	"ENSG00000162851"
"Hkp1"	"Alias_symbol"	"TFB2M"	"    64216"	"ENSG00000162851"
"CP2"	"Alias_symbol"	"TFCP2"	"     7024"	"ENSG00000135457"
"LSF"	"Alias_symbol"	"TFCP2"	"     7024"	"ENSG00000135457"
"LBP-1C"	"Alias_symbol"	"TFCP2"	"     7024"	"ENSG00000135457"
"TFCP2C"	"Alias_symbol"	"TFCP2"	"     7024"	"ENSG00000135457"
"LBP-9"	"Alias_symbol"	"TFCP2L1"	"    29842"	"ENSG00000115112"
"CRTR1"	"Alias_symbol"	"TFCP2L1"	"    29842"	"ENSG00000115112"
"Dp-1"	"Alias_symbol"	"TFDP1"	"     7027"	"ENSG00000198176"
"DRTF1"	"Alias_symbol"	"TFDP1"	"     7027"	"ENSG00000198176"
"DP1"	"Alias_symbol"	"TFDP1"	"     7027"	"ENSG00000198176"
"DILC"	"Alias_symbol"	"TFDP1"	"     7027"	"ENSG00000198176"
"Dp-2"	"Alias_symbol"	"TFDP2"	"     7029"	"ENSG00000114126"
"HCA661"	"Alias_symbol"	"TFDP3"	"    51270"	"ENSG00000183434"
"E2F-like"	"Alias_symbol"	"TFDP3"	"    51270"	"ENSG00000183434"
"CT30"	"Alias_symbol"	"TFDP3"	"    51270"	"ENSG00000183434"
"TFEA"	"Alias_symbol"	"TFE3"	"     7030"	"ENSG00000068323"
"bHLHe33"	"Alias_symbol"	"TFE3"	"     7030"	"ENSG00000068323"
"TCFEB"	"Alias_symbol"	"TFEB"	"     7942"	"ENSG00000112561"
"bHLHe35"	"Alias_symbol"	"TFEB"	"     7942"	"ENSG00000112561"
"TCFEC"	"Alias_symbol"	"TFEC"	"    22797"	"ENSG00000105967"
"TFECL"	"Alias_symbol"	"TFEC"	"    22797"	"ENSG00000105967"
"bHLHe34"	"Alias_symbol"	"TFEC"	"    22797"	"ENSG00000105967"
"D21S21"	"Alias_symbol"	"TFF1"	"     7031"	"ENSG00000160182"
"HPS2"	"Alias_symbol"	"TFF1"	"     7031"	"ENSG00000160182"
"pS2"	"Alias_symbol"	"TFF1"	"     7031"	"ENSG00000160182"
"pNR-2"	"Alias_symbol"	"TFF1"	"     7031"	"ENSG00000160182"
"HP1.A"	"Alias_symbol"	"TFF1"	"     7031"	"ENSG00000160182"
"HITF"	"Alias_symbol"	"TFF3"	"     7033"	"ENSG00000160180"
"ITF"	"Alias_symbol"	"TFF3"	"     7033"	"ENSG00000160180"
"TF6"	"Alias_symbol"	"TFG"	"    10342"	"ENSG00000114354"
"FLJ36137"	"Alias_symbol"	"TFG"	"    10342"	"ENSG00000114354"
"SPG57"	"Alias_symbol"	"TFG"	"    10342"	"ENSG00000114354"
"TIP39"	"Alias_symbol"	"TFIP11"	"    24144"	"ENSG00000100109"
"DKFZP434B194"	"Alias_symbol"	"TFIP11"	"    24144"	"ENSG00000100109"
"Spp382"	"Alias_symbol"	"TFIP11"	"    24144"	"ENSG00000100109"
"EPI"	"Alias_symbol"	"TFPI"	"     7035"	"ENSG00000003436"
"TFI"	"Alias_symbol"	"TFPI"	"     7035"	"ENSG00000003436"
"TFPI1"	"Alias_symbol"	"TFPI"	"     7035"	"ENSG00000003436"
"PP5"	"Alias_symbol"	"TFPI2"	"     7980"	"ENSG00000105825"
"TFPI-2"	"Alias_symbol"	"TFPI2"	"     7980"	"ENSG00000105825"
"REF1"	"Alias_symbol"	"TFPI2"	"     7980"	"ENSG00000105825"
"FB1"	"Alias_symbol"	"TFPT"	"    29844"	"ENSG00000105619"
"amida"	"Alias_symbol"	"TFPT"	"    29844"	"ENSG00000105619"
"INO80F"	"Alias_symbol"	"TFPT"	"    29844"	"ENSG00000105619"
"HFE3"	"Alias_symbol"	"TFR2"	"     7036"	"ENSG00000106327"
"TFRC2"	"Alias_symbol"	"TFR2"	"     7036"	"ENSG00000106327"
"CD71"	"Alias_symbol"	"TFRC"	"     7037"	"ENSG00000072274"
"TFR1"	"Alias_symbol"	"TFRC"	"     7037"	"ENSG00000072274"
"p90"	"Alias_symbol"	"TFRC"	"     7037"	"ENSG00000072274"
"TGN"	"Alias_symbol"	"TG"	"     7038"	"ENSG00000042832"
"AITD3"	"Alias_symbol"	"TG"	"     7038"	"ENSG00000042832"
"TDPGD"	"Alias_symbol"	"TGDS"	"    23483"	"ENSG00000088451"
"SDR2E1"	"Alias_symbol"	"TGDS"	"    23483"	"ENSG00000088451"
"CED"	"Alias_symbol"	"TGFB1"	"     7040"	"ENSG00000105329"
"TGFbeta"	"Alias_symbol"	"TGFB1"	"     7040"	"ENSG00000105329"
"Hic-5"	"Alias_symbol"	"TGFB1I1"	"     7041"	"ENSG00000140682"
"TSC-5"	"Alias_symbol"	"TGFB1I1"	"     7041"	"ENSG00000140682"
"ARA55"	"Alias_symbol"	"TGFB1I1"	"     7041"	"ENSG00000140682"
"HIC-5"	"Alias_symbol"	"TGFB1I1"	"     7041"	"ENSG00000140682"
"NR_046268"	"Alias_symbol"	"TGFB2-AS1"	"   728463"	"ENSG00000232480"
"FLJ11812"	"Alias_symbol"	"TGFB2-OT1"	"103611157"	"ENSG00000281453"
"ENST00000553732"	"Alias_symbol"	"TGFB3-AS1"	NA	"ENSG00000258876"
"BIGH3"	"Alias_symbol"	"TGFBI"	"     7045"	"ENSG00000120708"
"CDB1"	"Alias_symbol"	"TGFBI"	"     7045"	"ENSG00000120708"
"CDGG1"	"Alias_symbol"	"TGFBI"	"     7045"	"ENSG00000120708"
"ALK-5"	"Alias_symbol"	"TGFBR1"	"     7046"	"ENSG00000106799"
"ACVRLK4"	"Alias_symbol"	"TGFBR1"	"     7046"	"ENSG00000106799"
"ALK5"	"Alias_symbol"	"TGFBR1"	"     7046"	"ENSG00000106799"
"TBRI"	"Alias_symbol"	"TGFBR1"	"     7046"	"ENSG00000106799"
"TBR-i"	"Alias_symbol"	"TGFBR1"	"     7046"	"ENSG00000106799"
"TBRII"	"Alias_symbol"	"TGFBR2"	"     7048"	"ENSG00000163513"
"TBR-ii"	"Alias_symbol"	"TGFBR2"	"     7048"	"ENSG00000163513"
"betaglycan"	"Alias_symbol"	"TGFBR3"	"     7049"	"ENSG00000069702"
"BGCAN"	"Alias_symbol"	"TGFBR3"	"     7049"	"ENSG00000069702"
"TRAP-1"	"Alias_symbol"	"TGFBRAP1"	"     9392"	"ENSG00000135966"
"TRAP1"	"Alias_symbol"	"TGFBRAP1"	"     9392"	"ENSG00000135966"
"VPS3"	"Alias_symbol"	"TGFBRAP1"	"     9392"	"ENSG00000135966"
"TGASE"	"Alias_symbol"	"TGM1"	"     7051"	"ENSG00000092295"
"TGK"	"Alias_symbol"	"TGM1"	"     7051"	"ENSG00000092295"
"LI"	"Alias_symbol"	"TGM1"	"     7051"	"ENSG00000092295"
"LI1"	"Alias_symbol"	"TGM1"	"     7051"	"ENSG00000092295"
"TGC"	"Alias_symbol"	"TGM2"	"     7052"	"ENSG00000198959"
"TGE"	"Alias_symbol"	"TGM3"	"     7053"	"ENSG00000125780"
"TGP"	"Alias_symbol"	"TGM4"	"     7047"	"ENSG00000163810"
"TGX"	"Alias_symbol"	"TGM5"	"     9333"	"ENSG00000104055"
"TGMX"	"Alias_symbol"	"TGM5"	"     9333"	"ENSG00000104055"
"dJ734P14.3"	"Alias_symbol"	"TGM6"	"   343641"	"ENSG00000166948"
"TGY"	"Alias_symbol"	"TGM6"	"   343641"	"ENSG00000166948"
"SCA35"	"Alias_symbol"	"TGM6"	"   343641"	"ENSG00000166948"
"TGMZ"	"Alias_symbol"	"TGM7"	"   116179"	"ENSG00000159495"
"TGN51"	"Alias_symbol"	"TGOLN2"	"    10618"	"ENSG00000152291"
"TGN46"	"Alias_symbol"	"TGOLN2"	"    10618"	"ENSG00000152291"
"TGN48"	"Alias_symbol"	"TGOLN2"	"    10618"	"ENSG00000152291"
"TGN38"	"Alias_symbol"	"TGOLN2"	"    10618"	"ENSG00000152291"
"TTGN2"	"Alias_symbol"	"TGOLN2"	"    10618"	"ENSG00000152291"
"PIMT"	"Alias_symbol"	"TGS1"	"    96764"	"ENSG00000137574"
"DYT5b"	"Alias_symbol"	"TH"	"     7054"	"ENSG00000180176"
"TH2-LCR"	"Alias_symbol"	"TH2LCRR"	"101927761"	"ENSG00000223442"
"GLY1"	"Alias_symbol"	"THA1P"	"   390816"	"ENSG00000267676"
"FLJ21877"	"Alias_symbol"	"THADA"	"    63892"	"ENSG00000115970"
"KIAA1767"	"Alias_symbol"	"THADA"	"    63892"	"ENSG00000115970"
"GITA"	"Alias_symbol"	"THADA"	"    63892"	"ENSG00000115970"
"ARMC13"	"Alias_symbol"	"THADA"	"    63892"	"ENSG00000115970"
"FLJ10477"	"Alias_symbol"	"THAP1"	"    55145"	"ENSG00000131931"
"4833431A01Rik"	"Alias_symbol"	"THAP1"	"    55145"	"ENSG00000131931"
"DKFZP564I0422"	"Alias_symbol"	"THAP2"	"    83591"	"ENSG00000173451"
"CGI-36"	"Alias_symbol"	"THAP4"	"    51078"	"ENSG00000176946"
"Nb(III)"	"Alias_symbol"	"THAP4"	"    51078"	"ENSG00000176946"
"DKFZp313O1132"	"Alias_symbol"	"THAP5"	"   168451"	"ENSG00000177683"
"MGC30052"	"Alias_symbol"	"THAP6"	"   152815"	"ENSG00000174796"
"MGC10963"	"Alias_symbol"	"THAP7"	"    80764"	"ENSG00000184436"
"FLJ32891"	"Alias_symbol"	"THAP8"	"   199745"	"ENSG00000161277"
"FLJ34093"	"Alias_symbol"	"THAP9"	"    79725"	"ENSG00000168152"
"HRIHFB2206"	"Alias_symbol"	"THAP11"	"    57215"	"ENSG00000168286"
"CTG-B45d"	"Alias_symbol"	"THAP11"	"    57215"	"ENSG00000168286"
"CTG-B43a"	"Alias_symbol"	"THAP11"	"    57215"	"ENSG00000168286"
"RONIN"	"Alias_symbol"	"THAP11"	"    57215"	"ENSG00000168286"
"P52rIPK"	"Alias_symbol"	"THAP12"	"     5612"	"ENSG00000137492"
"DAP4"	"Alias_symbol"	"THAP12"	"     5612"	"ENSG00000137492"
"THAP0"	"Alias_symbol"	"THAP12"	"     5612"	"ENSG00000137492"
"CD141"	"Alias_symbol"	"THBD"	"     7056"	"ENSG00000178726"
"THRM"	"Alias_symbol"	"THBD"	"     7056"	"ENSG00000178726"
"BDCA-3"	"Alias_symbol"	"THBD"	"     7056"	"ENSG00000178726"
"TSP1"	"Alias_symbol"	"THBS1"	"     7057"	"ENSG00000137801"
"THBS"	"Alias_symbol"	"THBS1"	"     7057"	"ENSG00000137801"
"TSP"	"Alias_symbol"	"THBS1"	"     7057"	"ENSG00000137801"
"THBS-1"	"Alias_symbol"	"THBS1"	"     7057"	"ENSG00000137801"
"TSP-1"	"Alias_symbol"	"THBS1"	"     7057"	"ENSG00000137801"
"TSP2"	"Alias_symbol"	"THBS2"	"     7058"	"ENSG00000186340"
"CT56"	"Alias_symbol"	"THEG"	"    51298"	"ENSG00000105549"
"THEG1"	"Alias_symbol"	"THEG"	"    51298"	"ENSG00000105549"
"CTMP"	"Alias_symbol"	"THEM4"	"   117145"	"ENSG00000159445"
"FLJ37964"	"Alias_symbol"	"THEM5"	"   284486"	"ENSG00000196407"
"DSCD75"	"Alias_symbol"	"THEM6"	"    51337"	"ENSG00000130193"
"RP1-65P5.1"	"Alias_symbol"	"THEM7P"	NA	"ENSG00000227160"
"bA325O24.4"	"Alias_symbol"	"THEMIS"	"   387357"	"ENSG00000172673"
"FLJ40584"	"Alias_symbol"	"THEMIS"	"   387357"	"ENSG00000172673"
"bA325O24.3"	"Alias_symbol"	"THEMIS"	"   387357"	"ENSG00000172673"
"ICB-1"	"Alias_symbol"	"THEMIS2"	"     9473"	"ENSG00000130775"
"Icb-1"	"Alias_symbol"	"THEMIS2"	"     9473"	"ENSG00000130775"
"ICF45"	"Alias_symbol"	"THG1L"	"    54974"	"ENSG00000113272"
"FLJ11601"	"Alias_symbol"	"THG1L"	"    54974"	"ENSG00000113272"
"FLJ20546"	"Alias_symbol"	"THG1L"	"    54974"	"ENSG00000113272"
"IHG-1"	"Alias_symbol"	"THG1L"	"    54974"	"ENSG00000113272"
"hTHG1"	"Alias_symbol"	"THG1L"	"    54974"	"ENSG00000113272"
"FLJ22002"	"Alias_symbol"	"THNSL1"	"    79896"	"ENSG00000185875"
"TSH1"	"Alias_symbol"	"THNSL1"	"    79896"	"ENSG00000185875"
"FLJ10916"	"Alias_symbol"	"THNSL2"	"    55258"	"ENSG00000144115"
"TSH2"	"Alias_symbol"	"THNSL2"	"    55258"	"ENSG00000144115"
"SOFAT"	"Alias_symbol"	"THNSL2"	"    55258"	"ENSG00000144115"
"P84"	"Alias_symbol"	"THOC1"	"     9984"	"ENSG00000079134"
"HPR1"	"Alias_symbol"	"THOC1"	"     9984"	"ENSG00000079134"
"THO2"	"Alias_symbol"	"THOC2"	"    57187"	"ENSG00000125676"
"dJ506G2.1"	"Alias_symbol"	"THOC2"	"    57187"	"ENSG00000125676"
"TEX1"	"Alias_symbol"	"THOC3"	"    84321"	"ENSG00000051596"
"MGC5469"	"Alias_symbol"	"THOC3"	"    84321"	"ENSG00000051596"
"PK1.3"	"Alias_symbol"	"THOC5"	"     8563"	"ENSG00000100296"
"KIAA0983"	"Alias_symbol"	"THOC5"	"     8563"	"ENSG00000100296"
"Fmip"	"Alias_symbol"	"THOC5"	"     8563"	"ENSG00000100296"
